"index","Normalised_ASHP_heat","Normalised_ASHP_elec","Normalised_GSHP_heat","Normalised_GSHP_elec","Normalised_Resistance_heater_heat","Normalised_Resistance_heater_elec","Normalised_Gas_boiler_heat","Normalised_Gas_boiler_gas","UK_daily_average_OAT_[degrees_C]"
"2013-06-13T03:30:00",2.5562506319215308e-05,1.0087078084356952e-05,2.799355329456877e-05,1.5913834320407268e-05,2.5745310368231263e-05,2.5745310368231263e-05,2.4416393260043315e-06,2.906713440508665e-06,14.8
"2013-06-13T04:00:00",3.454877983691322e-05,1.2956000500531468e-05,3.132118704356391e-05,1.6623878928301007e-05,2.6355814067899812e-05,2.6355814067899812e-05,8.90672576421092e-06,1.0603244619206823e-05,14.8
"2013-06-13T04:30:00",3.329879766185933e-05,1.2692859287502569e-05,3.099659332453057e-05,1.662991621411745e-05,2.6355814067899812e-05,2.6355814067899812e-05,1.4613249444484744e-05,1.7396725085058338e-05,14.8
"2013-06-13T05:00:00",3.895163093586289e-05,1.4354341150355815e-05,3.565949705689873e-05,1.694352112881939e-05,3.293955730056171e-05,3.293955730056171e-05,2.975055907631524e-05,3.541733313098066e-05,14.8
"2013-06-13T05:30:00",3.815527569538051e-05,1.4268635470241108e-05,3.855594306221962e-05,1.807974076725801e-05,3.382936545934375e-05,3.382936545934375e-05,2.9860111423458742e-05,3.5547749998402044e-05,14.8
"2013-06-13T06:00:00",3.699125272098676e-05,1.328810105033599e-05,3.8756504039921284e-05,1.815899478659581e-05,3.887258148137899e-05,3.887258148137899e-05,3.5216213760580935e-05,4.1924062431434006e-05,14.8
"2013-06-13T06:30:00",3.399757371861292e-05,1.2526811198122252e-05,3.796994343458043e-05,1.7864765835235252e-05,3.887258148137899e-05,3.887258148137899e-05,3.5216213760580935e-05,4.1924062431434006e-05,14.8
"2013-06-13T07:00:00",3.0721210565992315e-05,1.1376967890097267e-05,3.118126468349497e-05,1.662991621411745e-05,3.5044547131388534e-05,3.5044547131388534e-05,3.101644136061173e-05,3.692433580990272e-05,14.8
"2013-06-13T07:30:00",2.8046659729375766e-05,1.0307078842640747e-05,2.9807123881045468e-05,1.6248867840659827e-05,3.465261136181768e-05,3.465261136181768e-05,2.8831246371297338e-05,3.432291275017749e-05,14.8
"2013-06-13T08:00:00",2.126569324812416e-05,8.663140601531538e-06,2.8900912068765068e-05,1.6220646632909128e-05,3.0296114309078695e-05,3.0296114309078695e-05,1.8492335838655403e-05,2.201468483192631e-05,14.8
"2013-06-13T08:30:00",2.055909477123077e-05,8.482661073654581e-06,2.3809742198456582e-05,1.4478517261926975e-05,3.0296114309078695e-05,3.0296114309078695e-05,1.815517799107386e-05,2.161330814233672e-05,14.8
"2013-06-13T09:00:00",1.7994346305468044e-05,7.855967901638121e-06,2.2725225015528515e-05,1.4587941100380204e-05,2.908030320671421e-05,2.908030320671421e-05,1.216656637093944e-05,1.4484007365457145e-05,14.8
"2013-06-13T09:30:00",1.7994346305468044e-05,7.855967901638121e-06,2.1911957332039353e-05,1.4587941100380204e-05,2.908030320671421e-05,2.908030320671421e-05,1.1849846650363771e-05,1.410696005043714e-05,14.8
"2013-06-13T10:00:00",1.6941115306264095e-05,7.747677037760348e-06,1.738958965430185e-05,1.3168393894034687e-05,2.908030320671421e-05,2.908030320671421e-05,9.314964653270733e-06,1.1089243280850846e-05,14.8
"2013-06-13T10:30:00",1.6941115306264095e-05,7.747677037760348e-06,1.6332657255134563e-05,1.2630136556144626e-05,2.888486509244787e-05,2.888486509244787e-05,9.314964653270733e-06,1.1089243280850846e-05,14.8
"2013-06-13T11:00:00",1.8030835779835004e-05,7.848195311398624e-06,1.4746127430225733e-05,1.249629694074854e-05,2.888486509244787e-05,2.888486509244787e-05,8.891377280706832e-06,1.0584973053706824e-05,14.8
"2013-06-13T11:30:00",1.6798388484437383e-05,7.747677037760348e-06,1.436341194062969e-05,1.2022830712183654e-05,2.8659226561758884e-05,2.8659226561758884e-05,8.891377280706832e-06,1.0584973053706824e-05,14.8
"2013-06-13T12:00:00",1.663949054864708e-05,7.623852358117686e-06,1.351928818413487e-05,1.1761292798052429e-05,2.829612219766533e-05,2.829612219766533e-05,8.891377280706832e-06,1.0584973053706824e-05,14.8
"2013-06-13T12:30:00",1.6273051952276684e-05,7.139804706511647e-06,1.3122165733887952e-05,1.1626385773739188e-05,2.8210745220050914e-05,2.8210745220050914e-05,8.891377280706832e-06,1.0584973053706824e-05,14.8
"2013-06-13T13:00:00",1.814069759688569e-05,7.6149100765340825e-06,1.5619343106413504e-05,1.2106037903612668e-05,2.8210745220050914e-05,2.8210745220050914e-05,9.314964653270733e-06,1.1089243280850846e-05,14.8
"2013-06-13T13:30:00",1.814069759688569e-05,7.606578866885853e-06,1.5619343106413504e-05,1.2106037903612668e-05,2.8210745220050914e-05,2.8210745220050914e-05,9.314964653270733e-06,1.1089243280850846e-05,14.8
"2013-06-13T14:00:00",2.0694271926056212e-05,7.896483107424816e-06,1.5538394870465182e-05,1.1628701552790412e-05,2.8210745220050914e-05,2.8210745220050914e-05,1.1504686295634285e-05,1.369605502493252e-05,14.8
"2013-06-13T14:30:00",2.043526484633544e-05,7.896483107424816e-06,1.5481455904378244e-05,1.138361712205786e-05,2.8210745220050914e-05,2.8210745220050914e-05,1.2902855600538269e-05,1.5360542896337967e-05,14.8
"2013-06-13T15:00:00",2.152276482961186e-05,8.34770509364981e-06,1.6613509063783977e-05,1.1597277244079471e-05,3.402530362103074e-05,3.402530362103074e-05,2.114317463639487e-05,2.517044649066372e-05,14.8
"2013-06-13T15:30:00",2.152276482961186e-05,8.34770509364981e-06,1.661773149217862e-05,1.1597277244079471e-05,3.402530362103074e-05,3.402530362103074e-05,2.1752019087803997e-05,2.589526022325695e-05,14.8
"2013-06-13T16:00:00",2.308287431685135e-05,8.801928238607475e-06,1.784796179411686e-05,1.175238548481992e-05,3.489022480433893e-05,3.489022480433893e-05,2.7665300137593405e-05,3.293488044525079e-05,14.8
"2013-06-13T16:30:00",2.1505681041684712e-05,8.34770509364981e-06,1.7570737951893487e-05,1.175238548481992e-05,3.5795618357203724e-05,3.5795618357203724e-05,2.7665300137593405e-05,3.293488044525079e-05,14.8
"2013-06-13T17:00:00",1.924903871741434e-05,7.69188765621564e-06,2.0712481694888598e-05,1.3182399592856754e-05,3.602733613573046e-05,3.602733613573046e-05,2.9603492682117716e-05,3.524225441937325e-05,14.8
"2013-06-13T17:30:00",1.846968683765159e-05,7.542074498039653e-06,2.2984239088919506e-05,1.3634021092492999e-05,3.6284881538375487e-05,3.6284881538375487e-05,2.9603492682117716e-05,3.524225441937325e-05,14.8
"2013-06-13T18:00:00",1.8387507715744747e-05,7.663810692913205e-06,2.429284045933041e-05,1.3634021092492999e-05,3.6284881538375487e-05,3.6284881538375487e-05,2.7665300137593405e-05,3.293488044525079e-05,14.8
"2013-06-13T18:30:00",1.8362353232385024e-05,7.663810692913205e-06,2.561158265155868e-05,1.3840275791961605e-05,3.6284881538375487e-05,3.6284881538375487e-05,2.7665300137593405e-05,3.293488044525079e-05,14.8
"2013-06-13T19:00:00",1.9933657837227373e-05,8.075811302341992e-06,2.641622539125042e-05,1.3756718917021646e-05,3.5972677106134874e-05,3.5972677106134874e-05,2.164413997626036e-05,2.576683288664929e-05,14.8
"2013-06-13T19:30:00",2.028389909337087e-05,8.075811302341992e-06,2.638423459525175e-05,1.3756718917021646e-05,3.5972677106134874e-05,3.5972677106134874e-05,2.164413997626036e-05,2.576683288664929e-05,14.8
"2013-06-13T20:00:00",2.0588767165551883e-05,8.075811302341992e-06,2.6571890502982047e-05,1.4437150576791132e-05,3.449723648740014e-05,3.449723648740014e-05,1.594407669885122e-05,1.89810428941674e-05,14.8
"2013-06-13T20:30:00",2.0588767165551883e-05,8.075811302341992e-06,2.6324068050358806e-05,1.4437150576791132e-05,3.449723648740014e-05,3.449723648740014e-05,1.5085330926346295e-05,1.7958727392451627e-05,14.8
"2013-06-13T21:00:00",1.8388589986211118e-05,7.793680526251302e-06,2.5966656533823412e-05,1.4702000867979768e-05,2.925559255707999e-05,2.925559255707999e-05,1.179986026668317e-05,1.4047452559282358e-05,14.8
"2013-06-13T21:30:00",1.436830401294779e-05,6.992509269614455e-06,2.6015620967443282e-05,1.4702000867979768e-05,2.8489088049509305e-05,2.8489088049509305e-05,1.1228465170878543e-05,1.3367220375909586e-05,14.8
"2013-06-13T22:00:00",1.229134830919331e-05,6.500136090717238e-06,2.5644349744951642e-05,1.5171190467205817e-05,2.6179293831575514e-05,2.6179293831575514e-05,3.5852836195890637e-06,4.268194876818177e-06,14.8
"2013-06-13T22:30:00",1.1794412197582669e-05,6.500136090717238e-06,2.5435081647827482e-05,1.5196724357174914e-05,2.3574735646509422e-05,2.3574735646509422e-05,3.5852836195890637e-06,4.268194876818177e-06,14.8
"2013-06-13T23:00:00",1.1244743812521742e-05,6.5223313773656014e-06,2.5317911445398076e-05,1.532815115634549e-05,2.2794857493062703e-05,2.2794857493062703e-05,6.957911801593895e-07,8.283228648837537e-07,14.8
"2013-06-13T23:30:00",1.123331528117533e-05,6.5223313773656014e-06,2.549784634120674e-05,1.5425885949236654e-05,2.2496633407589616e-05,2.2496633407589616e-05,6.957911801593895e-07,8.283228648837537e-07,14.8
"2013-06-14T00:00:00",1.5036595535426095e-05,7.622154644672055e-06,2.5421858365861153e-05,1.5445751469493354e-05,1.9950694417880542e-05,1.9950694417880542e-05,0.0,0.0,14.7
"2013-06-14T00:30:00",1.5134125763463357e-05,7.622154644672055e-06,2.5545836906248628e-05,1.5445751469493354e-05,2.6939033711626997e-05,2.6939033711626997e-05,0.0,0.0,14.7
"2013-06-14T01:00:00",1.5808313824144946e-05,7.622154644672055e-06,2.651750597494255e-05,1.5404459092103587e-05,2.6939033711626997e-05,2.6939033711626997e-05,1.229423024770397e-07,1.4635987891967148e-07,14.7
"2013-06-14T01:30:00",1.5495590111890583e-05,7.622154644672055e-06,2.672607295662727e-05,1.5404459092103587e-05,2.588049276830937e-05,2.588049276830937e-05,1.229423024770397e-07,1.4635987891967148e-07,14.7
"2013-06-14T02:00:00",2.2103921340624472e-05,9.536946368644023e-06,3.1454535353627125e-05,1.6795430161934797e-05,2.5745310368231263e-05,2.5745310368231263e-05,4.755217665907017e-07,5.660973506376711e-07,14.7
"2013-06-14T02:30:00",1.7793699655306195e-05,8.197335938691424e-06,3.0812827645859524e-05,1.6657770254181655e-05,2.5745310368231263e-05,2.5745310368231263e-05,4.755217665907017e-07,5.660973506376711e-07,14.7
"2013-06-14T03:00:00",2.2004833272545956e-05,9.253065426581063e-06,2.983207379955129e-05,1.6432047799450045e-05,2.5745310368231263e-05,2.5745310368231263e-05,2.3824427157498654e-06,2.8362412257213146e-06,14.7
"2013-06-14T03:30:00",2.698046246558603e-05,1.0469356469564315e-05,3.053392357436607e-05,1.6432047799450045e-05,2.5745310368231263e-05,2.5745310368231263e-05,2.3824427157498654e-06,2.8362412257213146e-06,14.7
"2013-06-14T04:00:00",3.596673948011905e-05,1.3294893652536067e-05,3.531878292801089e-05,1.6889036940979274e-05,2.6355814067899812e-05,2.6355814067899812e-05,8.847528716852067e-06,1.0532772404419472e-05,14.7
"2013-06-14T04:30:00",3.4716757305065165e-05,1.2942284164814708e-05,3.499418920897755e-05,1.6889036940979274e-05,2.6355814067899812e-05,2.6355814067899812e-05,1.520499087537362e-05,1.810117958304659e-05,14.7
"2013-06-14T05:00:00",4.035762091248912e-05,1.4422952552038046e-05,3.950773612015151e-05,1.7926595125222734e-05,3.293955730056171e-05,3.293955730056171e-05,3.0342300507204117e-05,3.612178762896892e-05,14.7
"2013-06-14T05:30:00",3.9561269168841854e-05,1.4340624814639055e-05,4.240418212547239e-05,1.9049682399407872e-05,3.382936545934375e-05,3.382936545934375e-05,3.0451852854347616e-05,3.625220449639029e-05,14.7
"2013-06-14T06:00:00",3.8397253188118324e-05,1.4141512400881471e-05,4.253696394824787e-05,1.912893292191056e-05,3.887258148137899e-05,3.887258148137899e-05,3.580795519146981e-05,4.2628516929422254e-05,14.7
"2013-06-14T06:30:00",3.540357418574448e-05,1.2776237823851947e-05,4.175039984607191e-05,1.8943616396868478e-05,3.887258148137899e-05,3.887258148137899e-05,3.580795519146981e-05,4.2628516929422254e-05,14.7
"2013-06-14T07:00:00",3.221367028120467e-05,1.1374473772455463e-05,3.4961724591821554e-05,1.7190604000816982e-05,3.5044547131388534e-05,3.5044547131388534e-05,3.1608182791500604e-05,3.762879030789097e-05,14.7
"2013-06-14T07:30:00",2.953911594775301e-05,1.087792231270686e-05,3.390219754100307e-05,1.7190604000816982e-05,3.465261136181768e-05,3.465261136181768e-05,2.8995233950589423e-05,3.451813657648168e-05,14.7
"2013-06-14T08:00:00",2.3039163877983406e-05,9.287306435972654e-06,3.15945416377387e-05,1.6339184097866326e-05,3.0296114309078695e-05,3.0296114309078695e-05,1.8656323417947485e-05,2.2209908658230497e-05,14.7
"2013-06-14T08:30:00",2.2173777615605665e-05,9.069692267651048e-06,2.7979078145633262e-05,1.5123093248693088e-05,3.0296114309078695e-05,3.0296114309078695e-05,1.8319167318783498e-05,2.1808531968640913e-05,14.7
"2013-06-14T09:00:00",1.9498759951502005e-05,7.992064724097346e-06,2.5321983509883012e-05,1.438937157027336e-05,2.908030320671421e-05,2.908030320671421e-05,1.2330553950231521e-05,1.4679231191761337e-05,14.7
"2013-06-14T09:30:00",1.9498759951502005e-05,7.992064724097346e-06,2.450871582639385e-05,1.438937157027336e-05,2.908030320671421e-05,2.908030320671421e-05,1.2013834229655853e-05,1.4302183876741332e-05,14.7
"2013-06-14T10:00:00",1.8521632323202253e-05,7.834478975681864e-06,2.117272638990471e-05,1.3764991554681792e-05,2.908030320671421e-05,2.908030320671421e-05,9.478952232562815e-06,1.1284467107155036e-05,14.7
"2013-06-14T10:30:00",1.8521632323202253e-05,7.834478975681864e-06,2.011579224231987e-05,1.3344282077412956e-05,2.888486509244787e-05,2.888486509244787e-05,9.478952232562815e-06,1.1284467107155036e-05,14.7
"2013-06-14T11:00:00",1.944684768588488e-05,7.984292133857849e-06,1.8529257172158377e-05,1.251251963302999e-05,2.888486509244787e-05,2.888486509244787e-05,9.055365734207692e-06,1.0780196880011014e-05,14.7
"2013-06-14T11:30:00",1.8214400390487257e-05,7.834478975681864e-06,1.784285116960442e-05,1.2563043655108667e-05,2.8659226561758884e-05,2.8659226561758884e-05,9.055365734207692e-06,1.0780196880011014e-05,14.7
"2013-06-14T12:00:00",1.8055502454696958e-05,7.7106542960392e-06,1.7146706481270686e-05,1.2370538511290361e-05,2.829612219766533e-05,2.829612219766533e-05,9.055365734207692e-06,1.0780196880011014e-05,14.7
"2013-06-14T12:30:00",1.7689065606744114e-05,7.701270539023031e-06,1.674958315681499e-05,1.2019598762333758e-05,2.8210745220050914e-05,2.8210745220050914e-05,9.055365734207692e-06,1.0780196880011014e-05,14.7
"2013-06-14T13:00:00",1.9365067203180515e-05,7.751006898993308e-06,1.9139652469938536e-05,1.2548384922329914e-05,2.8210745220050914e-05,2.8210745220050914e-05,9.478952232562815e-06,1.1284467107155036e-05,14.7
"2013-06-14T13:30:00",1.9365067203180515e-05,7.742676563553856e-06,1.9139652469938536e-05,1.2548384922329914e-05,2.8210745220050914e-05,2.8210745220050914e-05,9.478952232562815e-06,1.1284467107155036e-05,14.7
"2013-06-14T14:00:00",2.1918639783933482e-05,8.483517798256393e-06,1.9058700737155106e-05,1.182840143484638e-05,2.8210745220050914e-05,2.8210745220050914e-05,1.1668673874926367e-05,1.3891278851236711e-05,14.7
"2013-06-14T14:30:00",2.1659632704212716e-05,8.483517798256393e-06,1.9001760022650615e-05,1.182840143484638e-05,2.8210745220050914e-05,2.8210745220050914e-05,1.3066844054039129e-05,1.555576672264216e-05,14.7
"2013-06-14T15:00:00",2.274713268748913e-05,8.5933595085052e-06,2.0476249502235582e-05,1.2556932935754928e-05,3.402530362103074e-05,3.402530362103074e-05,2.1307162215686956e-05,2.5365670316967913e-05,14.7
"2013-06-14T15:30:00",2.274713268748913e-05,8.5933595085052e-06,2.048047367904778e-05,1.2556932935754928e-05,3.402530362103074e-05,3.402530362103074e-05,2.191600666709608e-05,2.609048404956114e-05,14.7
"2013-06-14T16:00:00",2.4307243923146173e-05,8.935308020186668e-06,2.1653492261760547e-05,1.333196097890486e-05,3.489022480433893e-05,3.489022480433893e-05,2.7829287716885487e-05,3.313010427155498e-05,14.7
"2013-06-14T16:30:00",2.2730050647979538e-05,8.5933595085052e-06,2.1211742327638236e-05,1.2809882622857378e-05,3.5795618357203724e-05,3.5795618357203724e-05,2.7829287716885487e-05,3.313010427155498e-05,14.7
"2013-06-14T17:00:00",2.0556220372770814e-05,7.878334533206847e-06,2.4421261728724426e-05,1.3339138232966976e-05,3.602733613573046e-05,3.602733613573046e-05,2.9767480261409798e-05,3.543747824567744e-05,14.7
"2013-06-14T17:30:00",1.977686674459051e-05,7.878334533206847e-06,2.6693020871172886e-05,1.3378746010042774e-05,3.6284881538375487e-05,3.6284881538375487e-05,2.9767480261409798e-05,3.543747824567744e-05,14.7
"2013-06-14T18:00:00",1.9694687622683668e-05,8.000071602289176e-06,2.800162049316624e-05,1.4196876042751607e-05,3.6284881538375487e-05,3.6284881538375487e-05,2.7829287716885487e-05,3.313010427155498e-05,14.7
"2013-06-14T18:30:00",1.9669533139323946e-05,8.000071602289176e-06,2.9320362685394504e-05,1.5823705143879127e-05,3.6284881538375487e-05,3.6284881538375487e-05,2.7829287716885487e-05,3.313010427155498e-05,14.7
"2013-06-14T19:00:00",2.124083599574874e-05,8.242575368710967e-06,3.0289536762237845e-05,1.573648008890937e-05,3.5972677106134874e-05,3.5972677106134874e-05,2.1808127555552443e-05,2.596205671295348e-05,14.7
"2013-06-14T19:30:00",2.1591077251892234e-05,8.662845993173569e-06,3.025754421782162e-05,1.573648008890937e-05,3.5972677106134874e-05,3.5972677106134874e-05,2.1808127555552443e-05,2.596205671295348e-05,14.7
"2013-06-14T20:00:00",2.169928681435371e-05,8.662845993173569e-06,3.0445201873969473e-05,1.618256260173227e-05,3.449723648740014e-05,3.449723648740014e-05,1.6108064278143303e-05,1.9176266720471593e-05,14.7
"2013-06-14T20:30:00",2.169928681435371e-05,8.662845993173569e-06,3.0197374176093568e-05,1.618256260173227e-05,3.449723648740014e-05,3.449723648740014e-05,1.5249318505638377e-05,1.815395121875582e-05,14.7
"2013-06-14T21:00:00",1.9046496782623177e-05,7.852450959726806e-06,3.015294338919308e-05,1.6225451284349494e-05,2.925559255707999e-05,2.925559255707999e-05,1.1963847845975251e-05,1.424267638558655e-05,14.7
"2013-06-14T21:30:00",1.5026208186733516e-05,7.2047820223063975e-06,3.0480831126899508e-05,1.6225451284349494e-05,2.8489088049509305e-05,2.8489088049509305e-05,1.1392452750170625e-05,1.3562444202213776e-05,14.7
"2013-06-14T22:00:00",1.297162960505309e-05,6.822831902494932e-06,3.047932748780245e-05,1.6373290479106203e-05,2.6179293831575514e-05,2.6179293831575514e-05,3.7492716359855346e-06,4.463418703122368e-06,14.7
"2013-06-14T22:30:00",1.2590093423097703e-05,6.486419755000478e-06,3.0551767923929516e-05,1.63988243690753e-05,2.3574735646509422e-05,2.3574735646509422e-05,3.7492716359855346e-06,4.463418703122368e-06,14.7
"2013-06-14T23:00:00",1.2212073308844854e-05,6.624559603372391e-06,3.10852905470814e-05,1.7019323771904172e-05,2.2794857493062703e-05,2.2794857493062703e-05,6.957911801593895e-07,8.283228648837537e-07,14.7
"2013-06-14T23:30:00",1.220064565170722e-05,6.624559603372391e-06,3.1265227191307616e-05,1.701910347129228e-05,2.2496633407589616e-05,2.2496633407589616e-05,6.957911801593895e-07,8.283228648837537e-07,14.7
"2013-06-15T00:00:00",1.6049191562240847e-05,7.660847125157957e-06,2.8448049192664972e-05,1.5833611677744157e-05,2.137973727996573e-05,2.137973727996573e-05,0.0,0.0,13.9
"2013-06-15T00:30:00",1.614672179027811e-05,7.660847125157957e-06,2.817344273152101e-05,1.5833611677744157e-05,2.8368076573712184e-05,2.8368076573712184e-05,0.0,0.0,13.9
"2013-06-15T01:00:00",1.68209098509597e-05,8.135509271330272e-06,2.90083820506009e-05,1.6279405701670525e-05,2.8368076573712184e-05,2.8368076573712184e-05,0.0,0.0,13.9
"2013-06-15T01:30:00",1.650818613870534e-05,7.660847125157957e-06,2.921694903228562e-05,1.6279405701670525e-05,2.730953563039456e-05,2.730953563039456e-05,0.0,0.0,13.9
"2013-06-15T02:00:00",2.3294625166903208e-05,9.982600519166017e-06,3.465678308610324e-05,1.67369490915646e-05,2.7174347985063787e-05,2.7174347985063787e-05,3.243413458869266e-07,3.8612064613011054e-07,13.9
"2013-06-15T02:30:00",1.898440348158493e-05,8.308514314160812e-06,3.422816551623442e-05,1.67369490915646e-05,2.7174347985063787e-05,2.7174347985063787e-05,3.243413458869266e-07,3.8612064613011054e-07,13.9
"2013-06-15T03:00:00",2.3278976829788488e-05,9.698718702894279e-06,3.284433848053178e-05,1.6531742568420048e-05,2.7174347985063787e-05,2.7174347985063787e-05,2.4544842941222594e-06,2.922005170619504e-06,13.9
"2013-06-15T03:30:00",2.8254604274411007e-05,1.0508049824258995e-05,3.3465638658600715e-05,1.6531742568420048e-05,2.7174347985063787e-05,2.7174347985063787e-05,2.4544842941222594e-06,2.922005170619504e-06,13.9
"2013-06-15T04:00:00",3.725281598717253e-05,1.3479125284485449e-05,3.601856257644088e-05,1.659075166089177e-05,2.7297597435330946e-05,2.7297597435330946e-05,7.385943433029695e-06,8.792789422046744e-06,13.9
"2013-06-15T04:30:00",3.58906693291484e-05,1.333358613302197e-05,3.569396885740754e-05,1.6398196687173155e-05,2.7297597435330946e-05,2.7297597435330946e-05,1.2951373313472908e-05,1.5418301741575757e-05,13.9
"2013-06-15T05:00:00",4.060637527166903e-05,1.4461645906732726e-05,4.080202669287705e-05,1.7313388372014587e-05,3.323608891784183e-05,3.323608891784183e-05,2.808868469372096e-05,3.3438909787498085e-05,13.9
"2013-06-15T05:30:00",3.9810023528021755e-05,1.4461645906732726e-05,4.24535154751963e-05,1.7680341003146073e-05,3.4125900573458976e-05,3.4125900573458976e-05,2.9930509707881896e-05,3.5631560099137885e-05,13.9
"2013-06-15T06:00:00",3.8937073611302306e-05,1.4265911435690858e-05,4.113721582229198e-05,1.7392640642934832e-05,3.721325629157949e-05,3.721325629157949e-05,3.528661204500409e-05,4.200787253216984e-05,13.9
"2013-06-15T06:30:00",3.594341209310401e-05,1.3167539792059209e-05,4.078253883081216e-05,1.7392640642934832e-05,3.721325629157949e-05,3.721325629157949e-05,3.528661204500409e-05,4.200787253216984e-05,13.9
"2013-06-15T07:00:00",3.469763661068678e-05,1.2665226422259033e-05,3.490825448616318e-05,1.6445549079807577e-05,3.534108224550376e-05,3.534108224550376e-05,3.108684314186999e-05,3.700814591063856e-05,13.9
"2013-06-15T07:30:00",3.2812293483588916e-05,1.1890587402015025e-05,3.418523836843099e-05,1.6445549079807577e-05,3.494914647593292e-05,3.494914647593292e-05,2.926592570482837e-05,3.484038703832737e-05,13.9
"2013-06-15T08:00:00",2.572986309913533e-05,9.850564396477623e-06,3.305736217856348e-05,1.607549825276913e-05,3.172515891958144e-05,3.172515891958144e-05,1.9516791381743805e-05,2.323427614239989e-05,13.9
"2013-06-15T08:30:00",2.5132792491539676e-05,9.850564396477623e-06,3.0199192530350475e-05,1.5624422259409958e-05,3.172515891958144e-05,3.172515891958144e-05,1.917963528257982e-05,2.2832899452810302e-05,13.9
"2013-06-15T09:00:00",2.1704516331259873e-05,8.831671443839555e-06,2.7511453380118687e-05,1.494358671518533e-05,3.16416475034979e-05,3.16416475034979e-05,1.319102278823662e-05,1.5703598675930724e-05,13.9
"2013-06-15T09:30:00",2.1704516331259873e-05,8.831671443839555e-06,2.627844833952111e-05,1.4122841924023418e-05,3.16416475034979e-05,3.16416475034979e-05,1.2874303067660952e-05,1.5326551360910726e-05,13.9
"2013-06-15T10:00:00",2.151112036869744e-05,8.698513711289809e-06,2.3175703050083975e-05,1.3886766214741547e-05,3.16416475034979e-05,3.16416475034979e-05,1.0836226050861953e-05,1.29002694644328e-05,13.9
"2013-06-15T10:30:00",2.11523940421609e-05,8.223148701260497e-06,2.117761846222281e-05,1.3424688303919314e-05,3.1446209389231557e-05,3.1446209389231557e-05,1.0836226050861953e-05,1.29002694644328e-05,13.9
"2013-06-15T11:00:00",2.180574795926047e-05,8.823898853600056e-06,1.8673094239132335e-05,1.229710759661855e-05,3.1446209389231557e-05,3.1446209389231557e-05,1.133566239957584e-05,1.3494835841198643e-05,13.9
"2013-06-15T11:30:00",2.0599434261053214e-05,8.223148701260497e-06,1.690591616405252e-05,1.1842299605988832e-05,3.161660317044412e-05,3.161660317044412e-05,1.133566239957584e-05,1.3494835841198643e-05,13.9
"2013-06-15T12:00:00",2.044053807368047e-05,8.099322273200281e-06,1.6209769727301232e-05,1.1011192818188884e-05,3.1253498806350574e-05,3.1253498806350574e-05,1.133566239957584e-05,1.3494835841198643e-05,13.9
"2013-06-15T12:30:00",1.9966104970207824e-05,8.089939390392888e-06,1.581264815126309e-05,1.104698817078662e-05,3.116812357715371e-05,3.116812357715371e-05,1.133566239957584e-05,1.3494835841198643e-05,13.9
"2013-06-15T13:00:00",2.1642106566644222e-05,8.59061274452674e-06,1.517733615491065e-05,1.0873699884312217e-05,3.116812357715371e-05,3.116812357715371e-05,1.0836226050861953e-05,1.29002694644328e-05,13.9
"2013-06-15T13:30:00",2.1642106566644222e-05,8.582282409087286e-06,1.517733615491065e-05,1.0873699884312217e-05,3.116812357715371e-05,3.116812357715371e-05,1.0836226050861953e-05,1.29002694644328e-05,13.9
"2013-06-15T14:00:00",2.3751416737248754e-05,8.903914308782935e-06,1.4808526704336053e-05,1.0515977149452085e-05,3.116812357715371e-05,3.116812357715371e-05,1.326885009884977e-05,1.579625014454278e-05,13.9
"2013-06-15T14:30:00",2.3374400214672312e-05,8.851048281389714e-06,1.4751587738249116e-05,1.0707860730829688e-05,3.116812357715371e-05,3.116812357715371e-05,1.4422678924690734e-05,1.7169856120654296e-05,13.9
"2013-06-15T15:00:00",2.4586289616461565e-05,8.974000500672572e-06,1.6499272706011387e-05,1.0770802888590748e-05,3.604283760577059e-05,3.604283760577059e-05,2.1923290574629032e-05,2.609915590584337e-05,13.9
"2013-06-15T15:30:00",2.4586289616461565e-05,8.974000500672572e-06,1.650349513440603e-05,1.0770802888590748e-05,3.604283760577059e-05,3.604283760577059e-05,2.253213502603816e-05,2.68239696384366e-05,13.9
"2013-06-15T16:00:00",2.558676736120457e-05,9.240247777487428e-06,1.8552813601873086e-05,1.0879346398805177e-05,3.6907762285913886e-05,3.6907762285913886e-05,2.8445416075827566e-05,3.386358986043044e-05,13.9
"2013-06-15T16:30:00",2.4009575834455487e-05,8.879770410769838e-06,1.8054841552861275e-05,1.0925912003539974e-05,3.741711828162446e-05,3.741711828162446e-05,2.8445416075827566e-05,3.386358986043044e-05,13.9
"2013-06-15T17:00:00",2.168499524926145e-05,8.517777166032309e-06,2.0868188768641537e-05,1.2192038192085344e-05,3.735142673725861e-05,3.735142673725861e-05,3.0383608620351877e-05,3.61709638345529e-05,13.9
"2013-06-15T17:30:00",2.1028161981227987e-05,7.917026139483972e-06,2.2365989899483554e-05,1.2896249204807768e-05,3.7608972139903634e-05,3.7608972139903634e-05,3.0383608620351877e-05,3.61709638345529e-05,13.9
"2013-06-15T18:00:00",2.090783763352987e-05,8.038763208566302e-06,2.4611522778611252e-05,1.2904287554515583e-05,3.7608972139903634e-05,3.7608972139903634e-05,2.8445416075827566e-05,3.386358986043044e-05,13.9
